EDF,Isotope,Z,N,A,Blocking Type,Hole/Particle,S.P. Orbit,Nilson Label,Binding Energy(MeV),S.P. Energy(MeV),error flag, unmatch flag
UNE2,'',29,28,57,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-478.782281,3.431241,0,0
UNE2,'',29,28,57,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-484.110584,-1.897062,0,0
UNE2,'',29,28,57,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-482.735877,-0.522355,0,0
UNE2,'',27,28,55,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-465.334374,-16.879148,0,0
UNE2,'',27,28,55,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-475.236353,-6.977169,0,0
UNE2,'',27,28,55,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-469.453705,-12.759817,0,0
UNE2,'',27,28,55,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-471.085187,-11.128335,0,0
UNE2,'',29,28,57,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-480.92172,1.291802,0,0
UNE2,78Ni,28,50,78,Ground,Ground,Ground,"0, 0, 0, 0, 0",-639.180621,0.0,0,0
UNE2,'',28,49,77,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-633.800496,-5.380125,0,0
UNE2,'',28,49,77,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-629.572443,-9.608178,0,0
UNE2,'',28,51,79,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-639.375602,-0.194981,0,0
UNE2,'',28,49,77,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-630.987079,-8.193542,0,0
UNE2,'',28,49,77,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-624.858186,-14.322435,0,0
UNE2,'',28,49,77,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-632.013041,-7.16758,0,0
UNE2,'',28,51,79,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-640.942104,-1.761483,0,0
UNE2,'',28,51,79,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-640.197419,-1.016798,0,0
UNE2,'',28,51,79,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-636.166968,3.013653,0,0
UNE2,'',28,51,79,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-635.817661,3.36296,0,0
UNE2,'',27,50,77,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-612.99263,-26.187991,0,0
UNE2,'',27,50,77,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-618.064243,-21.116378,0,0
UNE2,'',29,50,79,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-653.888096,-14.707475,0,0
UNE2,'',27,50,77,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-613.052559,-26.128062,0,0
UNE2,'',29,50,79,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-654.603452,-15.422831,0,0
UNE2,'',29,50,79,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-650.355783,-11.175162,0,0
UNE2,'',27,50,77,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-609.058604,-30.122017,0,0
UNE2,'',29,50,79,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-653.364239,-14.183618,0,0
UNE2,90Zr,40,50,90,Ground,Ground,Ground,"0, 0, 0, 0, 0",-786.355973,0.0,0,0
UNE2,'',40,49,89,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-774.517292,-11.838681,0,0
UNE2,'',40,49,89,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-770.348402,-16.007571,0,0
UNE2,'',40,49,89,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-772.011005,-14.344968,0,0
UNE2,'',40,51,91,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-791.16895,-4.812977,0,0
UNE2,'',40,49,89,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-765.761984,-20.593989,0,0
UNE2,'',40,51,91,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-789.303209,-2.947236,0,0
UNE2,'',40,51,91,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-791.3409,-4.984927,0,0
UNE2,'',40,51,91,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-789.790065,-3.434092,0,0
UNE2,'',40,49,89,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-772.40153,-13.954443,0,0
UNE2,'',40,51,91,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-793.541328,-7.185355,0,0
UNE2,'',41,50,91,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-791.967602,-5.611629,0,0
UNE2,'',39,50,89,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-777.468725,-8.887248,0,0
UNE2,'',41,50,91,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-784.0237,2.332273,0,0
UNE2,'',41,50,91,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-782.470404,3.885569,0,0
UNE2,'',39,50,89,proton,hole,2p_1_2,"1, -1, 3, 3, 0",-777.30916,-9.046813,0,3
UNE2,'',39,50,89,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-771.397968,-14.958005,0,0
UNE2,'',39,50,89,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-775.352139,-11.003834,0,0
UNE2,'',41,50,91,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-785.517843,0.83813,0,0
UNE2,'',41,50,91,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-783.299706,3.056267,0,0
UNE2,'',41,50,91,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-786.633192,-0.277219,0,0
UNE2,100Sn,50,50,100,Ground,Ground,Ground,"0, 0, 0, 0, 0",-829.570763,0.0,0,0
UNE2,'',50,51,101,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-837.93821,-8.367447,0,0
UNE2,'',50,51,101,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-838.672939,-9.102176,0,0
UNE2,'',50,51,101,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-840.607208,-11.036445,0,0
UNE2,'',50,49,99,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-809.861131,-19.709632,0,0
UNE2,'',50,49,99,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-804.133761,-25.437002,0,0
UNE2,'',50,51,101,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-837.50062,-7.929857,0,0
UNE2,'',50,49,99,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-810.830728,-18.740035,0,0
UNE2,'',50,51,101,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-838.501905,-8.931142,0,0
UNE2,'',50,49,99,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-809.454232,-20.116531,0,0
UNE2,'',50,49,99,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-812.727281,-16.843482,0,0
UNE2,'',49,50,99,proton,hole,1g_9_2,"9, 1, 4, 0, 4",-826.579074,-2.991689,0,0
UNE2,'',49,50,99,proton,hole,2p_3_2,"3, -1, 3, 1, 2",-823.735188,-5.835575,0,3
UNE2,'',49,50,99,proton,hole,2p_1_2,"1, -1, 3, 0, 1",-824.899369,-4.671394,0,0
UNE2,'',51,50,101,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-823.624137,5.946626,0,0
UNE2,'',51,50,101,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-824.805139,4.765624,0,0
UNE2,'',49,50,99,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-818.154995,-11.415768,0,0
UNE2,'',51,50,101,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-824.434986,5.135777,0,0
UNE2,'',51,50,101,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-824.957253,4.61351,0,0
UNE2,'',49,50,99,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-823.658137,-5.912626,0,0
UNE2,'',51,50,101,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-826.604616,2.966147,0,0
UNE2,132Sn,50,82,132,Ground,Ground,Ground,"0, 0, 0, 0, 0",-1103.144943,0.0,0,0
UNE2,'',50,83,133,neutron,particle,2f_5_2,"5, -1, 5, 0, 3",-1103.383127,-0.238184,0,0
UNE2,'',50,83,133,neutron,particle,3p_3_2,"3, -1, 5, 0, 1",-1104.182999,-1.038056,0,0
UNE2,'',50,81,131,neutron,hole,2d_3_2,"3, 1, 4, 0, 2",-1095.164579,-7.980364,0,0
UNE2,'',50,83,133,neutron,particle,1h_9_2,"9, -1, 5, 0, 5",-1102.299283,0.84566,0,0
UNE2,'',50,83,133,neutron,particle,3p_1_2,"1, -1, 5, 0, 1",-1103.827153,-0.68221,0,0
UNE2,'',50,83,133,neutron,particle,2f_7_2,"7, -1, 5, 0, 3",-1105.500528,-2.355585,0,0
UNE2,'',50,81,131,neutron,hole,3s_1_2,"1, 1, 4, 0, 0",-1094.879562,-8.265381,0,0
UNE2,'',50,81,131,neutron,hole,1h_11_2,"11, -1, 5, 0, 5",-1095.727455,-7.417488,0,0
UNE2,'',50,81,131,neutron,hole,1g_7_2,"7, 1, 4, 0, 4",-1094.623626,-8.521317,0,0
UNE2,'',50,83,133,neutron,particle,1i_13_2,"13, 1, 6, 0, 6",-1102.661199,0.483744,0,0
UNE2,'',50,81,131,neutron,hole,2d_5_2,"5, 1, 4, 0, 2",-1093.343774,-9.801169,0,0
UNE2,'',51,82,133,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-1110.609734,-7.464791,0,0
UNE2,'',49,82,131,proton,hole,2p_1_2,"1, -1, 3, 0, 1",-1086.185718,-16.959225,0,0
UNE2,'',49,82,131,proton,hole,1g_9_2,"9, 1, 4, 0, 4",-1087.525225,-15.619718,0,0
UNE2,'',49,82,131,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-1085.078318,-18.066625,0,0
UNE2,'',51,82,133,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-1110.255494,-7.110551,0,0
UNE2,'',49,82,131,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-1083.843962,-19.300981,0,0
UNE2,'',51,82,133,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-1112.327269,-9.182326,0,0
UNE2,'',51,82,133,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-1109.432234,-6.287291,0,0
UNE2,'',51,82,133,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-1112.772156,-9.627213,0,0
UNE2,'',49,82,131,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-1079.781736,-23.363207,0,0
UNE2,208Pb,82,126,208,Ground,Ground,Ground,"0, 0, 0, 0, 0",-1639.032705,0.0,0,0
UNE2,'',82,127,209,neutron,particle,3d_3_2,"3, 1, 6, 0, 2",-1639.691051,-0.658346,0,0
UNE2,'',82,125,207,neutron,hole,3p_1_2,"1, -1, 5, 0, 1",-1631.680392,-7.352313,0,0
UNE2,'',82,125,207,neutron,hole,2f_7_2,"7, -1, 5, 0, 3",-1628.587732,-10.444973,0,0
UNE2,'',82,125,207,neutron,hole,2f_5_2,"5, -1, 5, 0, 3",-1630.670825,-8.36188,0,0
UNE2,'',82,125,207,neutron,hole,3p_3_2,"3, -1, 5, 0, 1",-1630.925422,-8.107283,0,0
UNE2,'',82,127,209,neutron,particle,2g_7_2,"7, 1, 6, 0, 4",-1640.06429,-1.031585,0,0
UNE2,'',82,125,207,neutron,hole,1h_9_2,"9, -1, 5, 0, 5",-1628.85018,-10.182525,0,0
UNE2,'',82,127,209,neutron,particle,4s_1_2,"1, 1, 6, 0, 0",-1639.864531,-0.831826,0,0
UNE2,'',82,127,209,neutron,particle,2g_9_2,"9, 1, 6, 0, 4",-1642.565675,-3.53297,0,0
UNE2,'',82,127,209,neutron,particle,3d_5_2,"5, 1, 6, 0, 2",-1640.442613,-1.409908,0,0
UNE2,'',82,127,209,neutron,particle,1i_11_2,"11, 1, 6, 0, 6",-1640.918787,-1.886082,0,0
UNE2,'',82,125,207,neutron,hole,1i_13_2,"13, 1, 6, 0, 6",-1629.606771,-9.425934,0,0
UNE2,'',82,127,209,neutron,particle,1j_15_2,"15, -1, 7, 0, 7",-1641.414128,-2.381423,0,0
UNE2,'',81,126,207,proton,hole,2d_5_2,"5, 1, 4, 0, 2",-1628.712099,-10.320606,0,0
UNE2,'',83,126,209,proton,particle,1i_13_2,"13, 1, 6, 0, 6",-1641.201723,-2.169018,0,0
UNE2,'',81,126,207,proton,hole,1g_7_2,"7, 1, 4, 0, 4",-1626.723259,-12.309446,0,0
UNE2,'',81,126,207,proton,hole,1h_11_2,"11, -1, 5, 0, 5",-1629.533592,-9.499113,0,0
UNE2,'',81,126,207,proton,hole,3s_1_2,"1, 1, 4, 0, 0",-1630.740168,-8.292537,0,0
UNE2,'',83,126,209,proton,particle,2f_7_2,"7, -1, 5, 0, 3",-1641.733032,-2.700327,0,0
UNE2,'',83,126,209,proton,particle,3p_1_2,"1, -1, 5, 0, 1",-1638.082119,0.950586,0,0
UNE2,'',83,126,209,proton,particle,1h_9_2,"9, -1, 5, 0, 5",-1643.103155,-4.07045,0,0
UNE2,'',81,126,207,proton,hole,2d_3_2,"3, 1, 4, 0, 2",-1630.108451,-8.924254,0,0
UNE2,'',83,126,209,proton,particle,3p_3_2,"3, -1, 5, 0, 1",-1638.646142,0.386563,0,0
UNE2,'',83,126,209,proton,particle,2f_5_2,"5, -1, 5, 0, 3",-1639.804267,-0.771562,0,0
UNE2,z126_n184,126,184,310,Ground,Ground,Ground,"0, 0, 0, 0, 0",-2136.70169,0.0,0,0
UNE2,'',126,183,309,neutron,hole,3d_3_2,"3, 1, 6, 0, 2",-2129.193616,-7.508074,0,0
UNE2,'',126,185,311,neutron,particle,3f_5_2,"5, -1, 7, 0, 3",-2137.806297,-1.104607,0,0
UNE2,'',126,185,311,neutron,particle,3f_7_2,"7, -1, 7, 0, 3",-2138.889511,-2.187821,0,0
UNE2,'',126,185,311,neutron,particle,1j_13_2,"13, -1, 7, 0, 7",-2141.39536,-4.69367,0,0
UNE2,'',126,183,309,neutron,hole,2g_7_2,"7, 1, 6, 0, 4",-2127.542848,-9.158842,0,0
UNE2,'',126,183,309,neutron,hole,4s_1_2,"1, 1, 6, 0, 0",-2129.142209,-7.559481,0,0
UNE2,'',126,183,309,neutron,hole,2g_9_2,"9, 1, 6, 0, 4",-2125.342432,-11.359258,0,0
UNE2,'',126,183,309,neutron,hole,3d_5_2,"5, 1, 6, 0, 2",-2128.205405,-8.496285,0,0
UNE2,'',126,183,309,neutron,hole,1i_11_2,"11, 1, 6, 0, 6",-2124.761864,-11.939826,0,0
UNE2,'',126,185,311,neutron,particle,2h_11_2,"11, -1, 7, 0, 5",-2141.735248,-5.033558,0,0
UNE2,'',126,185,311,neutron,particle,2h_9_2,"9, -1, 7, 0, 5",-2139.082513,-2.380823,0,0
UNE2,'',126,183,309,neutron,hole,1j_15_2,"15, -1, 7, 0, 7",-2125.376523,-11.325167,0,0
UNE2,'',126,185,311,neutron,particle,4p_3_2,"3, -1, 7, 0, 1",-2137.980548,-1.278858,0,0
UNE2,'',126,185,311,neutron,particle,1k_17_2,"17, 1, 8, 0, 8",-2141.790504,-5.088814,0,0
UNE2,'',127,184,311,proton,particle,2g_9_2,"9, 1, 6, 0, 4",-2132.489124,4.212566,0,0
UNE2,'',127,184,311,proton,particle,3d_5_2,"5, 1, 6, 0, 2",-2129.109918,7.591772,0,0
UNE2,'',127,184,311,proton,particle,3d_3_2,"3, 1, 6, 0, 2",-2128.272616,8.429074,0,0
UNE2,'',125,184,309,proton,hole,3p_1_2,"1, -1, 5, 0, 1",-2137.748104,1.046414,0,0
UNE2,'',125,184,309,proton,hole,2f_7_2,"7, -1, 5, 0, 3",-2134.325768,-2.375922,0,0
UNE2,'',127,184,311,proton,particle,1i_11_2,"11, 1, 6, 0, 6",-2134.596205,2.105485,0,0
UNE2,'',125,184,309,proton,hole,1i_13_2,"13, 1, 6, 0, 6",-2134.010036,-2.691654,0,0
UNE2,'',125,184,309,proton,hole,2f_5_2,"5, -1, 5, 0, 3",-2135.832285,-0.869405,0,0
UNE2,'',125,184,309,proton,hole,3p_3_2,"3, -1, 5, 0, 1",-2137.16577,0.46408,0,0
UNE2,'',127,184,311,proton,particle,1j_15_2,"15, -1, 7, 0, 7",-2133.05466,3.64703,0,0
UNE2,'',127,184,311,proton,particle,2g_7_2,"7, 1, 6, 0, 4",-2130.529703,6.171987,0,0
UNE2,'',127,184,311,proton,particle,4s_1_2,"1, 1, 6, 0, 0",-2127.465055,9.236635,0,0
UNE2,'',125,184,309,proton,hole,1h_9_2,"9, -1, 5, 0, 5",-2131.730116,-4.971574,0,0
