 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Mo       42     46     88          -750.548508               -3.839576              -12.377693             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.889543                1.071345              4.270228             4.246907               4.258053              -0.023322              4.349799          5.103010        8.303630       13.631279      25.103864          -3.141164            
   Mo       42     48     90          -774.705335               -4.827496              -11.547295             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.878130                1.098358              4.277437             4.280910               4.279290               0.003474              4.356876          6.107880       10.333225       13.163266      24.156828          -4.160457            
   Mo       42     50     92          -796.802862               -5.758242              -10.389045             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.856413                1.219102              4.286860             4.315271               4.302324               0.028412              4.366128          7.051917       12.253037       12.207494      22.097528          -4.130753            
   Mo       42     52     94          -815.533471               -6.632259               -9.201548             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.856556                0.999120              4.298019             4.351301               4.327575               0.053283              4.377085          7.893255       13.949400       10.474416      18.730609          -2.683646            
   Mo       42     54     96          -832.411374               -7.428428               -8.381855             0.000000             0.000000               0.000000              -0.000001                   0.000000                     -0.000001                   0.828954                1.020648              4.311376             4.390499               4.356060               0.079124              4.390201          8.668939       15.548955        9.448836      16.877904          -2.527304            
   Mo       42     56     98          -848.063955               -8.220388               -7.682743             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.810898                1.110326              4.326086             4.430813               4.386236               0.104727              4.404648          9.425628       17.091583        8.891778      15.652581          -2.901536            
   Mo       42     58     100         -862.192426               -9.024691               -7.061225             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.792701                1.176888              4.342847             4.472884               4.418734               0.130037              4.421111         10.205266       18.679829        8.207843      14.128471          -2.920054            
   Mo       42     60     102         -875.083206               -9.839688               -6.567086             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   0.770309                1.234091              4.361300             4.515924               4.452905               0.154625              4.439239         11.007470       20.321502        7.650880      12.890781          -3.270610            
   Mo       42     62     104         -887.222713              -10.658342               -6.179981             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000001                   0.754095                1.286325              4.380232             4.558365               4.487278               0.178133              4.457840         11.820769       21.975059        7.329962      12.139507          -4.161009            
   Mo       42     64     106         -898.759423              -11.467163               -5.843855             0.000001             0.000001               0.000001               0.000014                   0.000022                      0.000036                   0.735260                1.318884              4.398981             4.599476               4.521098               0.200496              4.476264         12.618823       23.602292        7.070960      11.536710          -5.211770            
   Mo       42     66     108         -909.749864              -12.270646               -5.526593             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   0.724486                1.330070              4.417187             4.638955               4.553995               0.221768              4.494157         13.417679       25.220475        6.819698      10.990442          -6.292733            
   Mo       42     68     110         -920.176393              -13.068847               -5.212348             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.719346                1.322693              4.434679             4.676548               4.585704               0.241870              4.511350         14.215251       26.823279        6.539646      10.426529          -7.347004            
   Mo       42     70     112         -929.978399              -13.856036               -4.893579             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   0.710133                1.299585              4.451317             4.712003               4.615971               0.260686              4.527707         14.997038       28.412628        6.212143       9.802007          -8.325286            
   Mo       42     72     114         -939.121879              -14.633002               -4.569241             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.695386                1.263257              4.467049             4.745231               4.644682               0.278183              4.543174         15.761681       29.973517        5.853162       9.143481          -9.256109            
   Mo       42     74     116         -947.635080              -15.405003               -4.241479             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.682473                1.216796              4.481883             4.776384               4.671899               0.294502              4.557760         16.520444       31.522563        5.496627       8.513201         -10.186718            
   Mo       42     76     118         -955.638596              -16.167623               -3.901975             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.669935                1.178870              4.495989             4.805774               4.697854               0.309786              4.571632         17.304685       33.122803        5.199591       8.003516         -11.226080            
   Mo       42     78     120         -963.043262              -16.920587               -3.527949             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.658405                1.124563              4.509702             4.834116               4.723106               0.324414              4.585119         18.012055       34.568154        4.854050       7.404667         -12.227470            
   Mo       42     80     122         -969.884774              -17.647275               -3.015933             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.647134                1.124472              4.523200             4.861954               4.748063               0.338754              4.598396         18.779003       36.130718        4.545274       6.841512         -13.109666            
   Mo       42     82     124         -975.321962              -18.308711               -2.411342             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.634147                1.130276              4.536626             4.892087               4.774654               0.355462              4.611603         19.458130       37.514067        3.845968       5.437188         -13.267906            
   Mo       42     84     126         -978.947220              -18.898273               -1.829102             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000001                   0.619176                0.999006              4.549576             4.927060               4.804528               0.377484              4.611773         19.999660       38.618347        2.877271       3.625259         -12.839326            
   Mo       42     86     128         -981.439296              -19.404355               -1.395935             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000001                   0.602964                0.937307              4.562178             4.967298               4.838109               0.405121              4.624205         20.465216       39.566053        2.214195       2.492076         -12.810424            
   Mo       42     88     130         -983.498268              -19.866058               -1.094347             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000001                   0.587835                0.937167              4.574486             5.010109               4.873628               0.435623              4.636348         20.928236       40.505896        1.966724       2.058973         -13.325025            
   Mo       42     90     132         -985.159585              -20.294158               -0.821415             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.574266                0.947994              4.586551             5.056205               4.911643               0.469655              4.648253         21.357618       41.374073        1.773239       1.661317         -13.867212            
   Mo       42     92     134         -986.322339              -20.698024               -0.529700             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.565822                0.955716              4.598488             5.106300               4.952740               0.507813              4.660032         21.723907       42.113972        1.533232       1.162755         -14.236828            
   Mo       42     94     136         -986.843937              -21.086723               -0.217460             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   0.555543                0.993258              4.611190             5.159335               4.996477               0.548145              4.672567         22.067434       42.808249        1.235286       0.521598         -14.335570            
   Ru       44     42     86          -700.978439               -0.617402              -14.873133             0.000000             0.000000               0.000000              -0.000001                   0.000000                     -0.000001                   0.922369                1.074599              4.304890             4.188841               4.248610              -0.116050              4.397054          1.775033        1.691808       16.109443      29.956419          -1.340143            
   Ru       44     44     88          -729.145703               -1.619923              -14.068661            -0.000002            -0.000002              -0.000002              -0.000022                  -0.000022                     -0.000044                   0.896931                1.051071              4.309836             4.225616               4.267934              -0.084221              4.388689          2.753760        3.701059       15.146467      28.167265          -1.559073            
   Ru       44     46     90          -756.279618               -2.609163              -13.370575            -0.000001            -0.000001              -0.000001              -0.000008                  -0.000008                     -0.000016                   0.877165                1.045030              4.315599             4.260459               4.287505              -0.055140              4.394349          3.748910        5.731111       14.615008      27.133916          -2.534975            
   Ru       44     48     92          -782.411928               -3.585407              -12.529427             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.865155                1.065067              4.322297             4.294068               4.307592              -0.028229              4.400927          4.724939        7.706593       14.121204      26.132310          -3.563421            
   Ru       44     50     94          -806.457803               -4.511117              -11.285625             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000001                   0.845532                1.210954              4.331135             4.327769               4.329345              -0.003366              4.409607          5.678444        9.654942       13.160948      24.045876          -3.452469            
   Ru       44     52     96          -826.820066               -5.369037              -10.001247             0.000002             0.000002               0.000002               0.000026                   0.000028                      0.000053                   0.847699                0.965672              4.341822             4.362606               4.353092               0.020785              4.420104          6.495426       11.286596       11.269445      20.362263          -1.717205            
   Ru       44     54     98          -845.294232               -6.165715               -9.173645             0.000003             0.000003               0.000003               0.000031                   0.000037                      0.000068                   0.826181                1.006563              4.354720             4.400332               4.379912               0.045612              4.432775          7.268997       12.882858       10.223201      18.474166          -1.460762            
   Ru       44     56     100         -862.508785               -6.961002               -8.480981             0.000002             0.000002               0.000002               0.000022                   0.000025                      0.000047                   0.812949                1.101648              4.369165             4.439254               4.408552               0.070090              4.446966          8.034339       14.444831        9.661383      17.214554          -1.797412            
   Ru       44     58     102         -878.248351               -7.771901               -7.877084            -0.000013            -0.000012              -0.000012              -0.000140                  -0.000169                     -0.000309                   0.798688                1.170202              4.385726             4.479928               4.439537               0.094203              4.463238          8.823658       16.055926        9.005709      15.739566          -1.884397            
   Ru       44     60     104         -893.118072               -8.713131               -7.424910             0.079533             0.074900               0.076801               0.858702                   1.161883                      2.020586                   0.772445                1.213614              4.410283             4.526994               4.477988               0.116712              4.487371          9.788811       18.034866        8.626769      14.869722          -2.625647            
   Ru       44     62     106         -907.043858               -9.558739               -7.002117             0.086619             0.081480               0.083537               0.943336                   1.329994                      2.273330                   0.756184                1.256103              4.429407             4.568222               4.511119               0.138815              4.506168         10.665712       19.821146        8.197752      13.925787          -3.660653            
   Ru       44     64     108         -920.137270              -10.348229               -6.628263             0.080330             0.073443               0.076132               0.881536                   1.258315                      2.139851                   0.739375                1.289102              4.446301             4.606530               4.541934               0.160230              4.522775         11.426242       21.377847        7.819309      13.093412          -4.614557            
   Ru       44     66     110         -932.534607              -11.081939               -6.305888             0.054964             0.047292               0.050215               0.607177                   0.848661                      1.455838                   0.731087                1.310389              4.461059             4.642442               4.570753               0.181384              4.537285         12.120159       22.784744        7.498415      12.397338          -5.475185            
   Ru       44     68     112         -944.441161              -11.825898               -6.003099            -0.000013            -0.000011              -0.000012              -0.000147                  -0.000200                     -0.000347                   0.729659                1.309445              4.475801             4.677688               4.599433               0.201888              4.551780         12.856887       24.264769        7.263194      11.906554          -6.391298            
   Ru       44     70     114         -955.841529              -12.610420               -5.677136             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   0.725117                1.284380              4.492022             4.712461               4.628624               0.220439              4.567731         13.649191       25.863131        6.997097      11.400369          -7.365137            
   Ru       44     72     116         -966.553516              -13.386462               -5.347009             0.000002             0.000001               0.000001               0.000017                   0.000021                      0.000039                   0.710895                1.245523              4.507361             4.745220               4.656428               0.237859              4.582817         14.418959       27.431637        6.620946      10.711987          -8.275118            
   Ru       44     74     118         -976.692137              -14.156156               -5.010333             0.000000             0.000000               0.000000               0.000001                   0.000001                      0.000002                   0.697873                1.210968              4.521825             4.775949               4.682804               0.254125              4.597043         15.218702       29.057057        6.297556      10.138622          -9.270259            
   Ru       44     76     120         -986.162321              -14.919777               -4.666478            -0.000001            -0.000001              -0.000001              -0.000014                  -0.000020                     -0.000034                   0.685035                1.152623              4.535720             4.805239               4.708207               0.269519              4.610711         15.939348       30.523726        5.916888       9.470185         -10.227242            
   Ru       44     78     122         -995.090902              -15.674212               -4.284387             0.000003             0.000002               0.000003               0.000036                   0.000051                      0.000087                   0.672895                1.092414              4.549205             4.833329               4.732825               0.284125              4.623978         16.689471       32.047641        5.586809       8.928582         -11.152307            
   Ru       44     80     124        -1003.504291              -16.405920               -3.733502             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.661260                1.103430              4.562508             4.860730               4.757050               0.298222              4.637066         17.463956       33.619517        5.304617       8.413389         -12.161029            
   Ru       44     82     126        -1010.354813              -17.077813               -3.041570             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.649495                1.119770              4.575745             4.889821               4.782488               0.314077              4.650091         18.158247       35.032852        4.536861       6.850523         -12.170040            
   Ru       44     84     128        -1015.061795              -17.676682               -2.357246             0.000000             0.000000               0.000000              -0.000001                   0.000000                     -0.000001                   0.637365                0.957085              4.588465             4.923357               4.810868               0.334892              4.662608         18.685558       36.114575        3.391919       4.706982         -11.439834            
   Ru       44     86     130        -1018.552952              -18.195199               -1.885615             0.000001             0.000001               0.000001               0.000017                   0.000032                      0.000049                   0.625236                0.908310              4.600923             4.961506               4.842469               0.360584              4.674869         19.170929       37.113656        2.678276       3.491158         -11.305733            
   Ru       44     88     132        -1021.618682              -18.677232               -1.556871             0.000003             0.000003               0.000003               0.000038                   0.000075                      0.000113                   0.614322                0.935923              4.613294             5.001487               4.875525               0.388194              4.674643         19.661286       38.120414        2.454982       3.065731         -11.879387            
   Ru       44     90     134        -1024.148230              -19.129602               -1.254593             0.000002             0.000002               0.000002               0.000028                   0.000054                      0.000082                   0.604159                0.952767              4.625489             5.044326               4.910738               0.418837              4.686678         20.083535       38.988646        2.209119       2.529548         -12.349963            
   Ru       44     92     136        -1026.133306              -19.559657               -0.942950             0.000000             0.000000               0.000000              -0.000001                   0.000001                     -0.000001                   0.598216                0.987961              4.638054             5.090879               4.948913               0.452825              4.699080         20.487503       39.810967        1.962902       1.985076         -12.673722            
   Ru       44     94     138        -1027.355974              -19.981039               -0.629477             0.000000             0.000000               0.000000              -0.000001                   0.000001                      0.000000                   0.589786                1.018644              4.651273             5.139777               4.989219               0.488504              4.712127         20.828683       40.512038        1.614637       1.222669         -12.733636            
   Ru       44     96     140        -1027.892125              -20.415321               -0.356655             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.585513                1.059431              4.665672             5.188046               5.029721               0.522375              4.726341         21.213807       41.291809        1.307113       0.536152         -12.748189            
   Ru       44     98     142        -1027.907541              -20.872585               -0.140177            -0.000003            -0.000002              -0.000002              -0.000037                  -0.000075                     -0.000113                   0.577899                1.110821              4.681300             5.233445               5.068793               0.552145              4.741769         21.648796       42.177704        1.092835       0.015416         -13.007225            
   Pd       46     44     90          -730.966840               -0.519738              -15.056316            -0.000002            -0.000002              -0.000002              -0.000023                  -0.000022                     -0.000044                   0.882499                1.033940              4.354301             4.240103               4.298850              -0.114199              4.445441          1.800284        1.821138       16.135439      30.186944          -1.688402            
   Pd       46     46     92          -760.019378               -1.497984              -14.349573             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   0.857334                1.016927              4.359424             4.274614               4.317228              -0.084811              4.437396          2.737130        3.739760       15.551703      29.052538          -2.573675            
   Pd       46     48     94          -788.093964               -2.459671              -13.504980             0.000000             0.000000               0.000000              -0.000005                  -0.000004                     -0.000008                   0.847767                1.026276              4.365500             4.307809               4.336137              -0.057692              4.443365          3.697479        5.682037       15.058895      28.074587          -3.514347            
   Pd       46     50     96          -814.075019               -3.379079              -12.172043             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.825386                1.205169              4.373749             4.340955               4.356700              -0.032794              4.451470          4.644067        7.617216       14.106250      25.981055          -3.363092            
   Pd       46     52     98          -836.041332               -4.219739              -10.793201            -0.000003            -0.000003              -0.000003              -0.000030                  -0.000032                     -0.000062                   0.829200                0.936532              4.383930             4.374669               4.379018              -0.009262              4.461474          5.449083        9.221267       12.054007      21.966314          -1.283530            
   Pd       46     54     100         -856.107705               -5.016599               -9.963486             0.000011             0.000010               0.000010               0.000122                   0.000134                      0.000257                   0.810313                0.995124              4.396401             4.411103               4.404346               0.014702              4.473728          6.224984       10.813474       10.999015      20.066373          -0.987640            
   Pd       46     56     102         -875.185892               -5.851295               -9.333379             0.103735             0.097001               0.100010               1.177109                   1.362864                      2.539973                   0.789913                1.076588              4.421930             4.459524               4.442609               0.037595              4.498819          7.139985       12.677107       10.574950      19.078187          -1.591661            
   Pd       46     58     104         -892.869249               -6.691319               -8.768969             0.122183             0.116132               0.118768               1.399414                   1.723052                      3.122467                   0.785966                1.133138              4.442557             4.503020               4.476377               0.060464              4.519095          8.102776       14.620899        9.946542      17.683358          -2.060465            
   Pd       46     60     106         -909.430708               -7.521894               -8.266073             0.128246             0.121227               0.124210               1.480930                   1.894008                      3.374938                   0.774677                1.182842              4.460783             4.543193               4.507615               0.082410              4.537013          8.929879       16.312636        9.438720      16.561460          -2.882358            
   Pd       46     62     108         -925.026305               -8.342173               -7.815010             0.130745             0.122440               0.125885               1.521516                   2.010382                      3.531897                   0.760482                1.221391              4.478084             4.581699               4.537856               0.103616              4.554025          9.749557       17.982447        8.999915      15.595597          -3.608234            
   Pd       46     64     110         -939.768144               -9.148536               -7.409081             0.131210             0.121566               0.125472               1.538244                   2.093959                      3.632203                   0.747194                1.248355              4.494651             4.618833               4.567313               0.124183              4.570316         10.558722       19.630875        8.605793      14.741840          -4.424287            
   Pd       46     66     112         -953.744629               -9.937669               -7.044216             0.127252             0.115682               0.120259               1.502073                   2.086393                      3.588466                   0.730877                1.265982              4.510021             4.654119               4.595483               0.144098              4.585433         11.335994       21.210022        8.245412      13.976486          -5.307360            
   Pd       46     68     114         -966.984773              -10.702866               -6.724921             0.104326             0.089422               0.095183               1.238116                   1.684306                      2.922422                   0.711394                1.280707              4.522210             4.685744               4.620453               0.163534              4.597422         11.992333       22.543613        7.893417      13.240144          -6.150167            
   Pd       46     70     116         -979.674320              -11.456873               -6.454588            -0.000014            -0.000011              -0.000012              -0.000172                  -0.000221                     -0.000392                   0.716603                1.282694              4.530762             4.714628               4.642587               0.183867              4.605834         12.637256       23.832791        7.626475      12.689547          -6.933160            
   Pd       46     72     118         -991.941076              -12.229525               -6.117513             0.000006             0.000005               0.000005               0.000073                   0.000093                      0.000166                   0.702383                1.242578              4.545663             4.746874               4.669468               0.201211              4.620493         13.400419       25.387561        7.396015      12.266756          -7.799547            
   Pd       46     74     120        -1003.550979              -12.996524               -5.776770            -0.000001            -0.000001              -0.000001              -0.000016                  -0.000024                     -0.000040                   0.688686                1.190315              4.559815             4.777413               4.695192               0.217598              4.634417         14.122701       26.858842        7.021398      11.609904          -8.697464            
   Pd       46     76     122        -1014.550125              -13.757297               -5.427061             0.000000             0.000000               0.000000               0.000003                   0.000004                      0.000008                   0.676116                1.128291              4.573392             4.806454               4.719930               0.233062              4.647776         14.874478       28.387804        6.658877      10.999146          -9.557989            
   Pd       46     78     124        -1025.069379              -14.508296               -5.027114             0.000001             0.000001               0.000001               0.000016                   0.000020                      0.000037                   0.663520                1.084650              4.586582             4.834241               4.743876               0.247659              4.660755         15.657447       29.978477        6.366098      10.519255         -10.607059            
   Pd       46     80     126        -1034.936538              -15.244790               -4.462520             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.651572                1.072832              4.599644             4.861367               4.767483               0.261724              4.673610         16.372540       31.432247        6.012321       9.867159         -11.545636            
   Pd       46     82     128        -1043.237713              -15.922007               -3.675760             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.640088                1.114562              4.612693             4.889651               4.791962               0.276958              4.686453         17.086242       32.882900        5.244285       8.301176         -11.433423            
   Pd       46     84     130        -1049.038758              -16.525558               -2.889863             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.628986                0.926130              4.625233             4.921990               4.819073               0.296758              4.698796         17.621658       33.976963        3.920869       5.801045         -10.383945            
   Pd       46     86     132        -1053.567634              -17.053969               -2.390709             0.000001             0.000001               0.000001               0.000016                   0.000028                      0.000044                   0.618439                0.892535              4.637610             4.958303               4.848955               0.320694              4.710980         18.129179       35.014682        3.173771       4.528877         -10.205840            
   Pd       46     88     134        -1057.627145              -17.552895               -2.035348            -0.000002            -0.000002              -0.000002              -0.000027                  -0.000047                     -0.000074                   0.608882                0.929233              4.649982             4.995867               4.879894               0.345885              4.723160         18.615834       36.008463        2.940640       4.059511         -10.774193            
   Pd       46     90     136        -1061.100120              -18.025206               -1.708123             0.000003             0.000002               0.000002               0.000036                   0.000067                      0.000103                   0.600099                0.970339              4.662515             5.035908               4.912791               0.373394              4.735499         19.078075       36.951891        2.686274       3.472976         -11.181439            
   Pd       46     92     138        -1063.892066              -18.478514               -1.381137             0.000000             0.000000               0.000000              -0.000001                  -0.000002                     -0.000003                   0.595193                1.006925              4.675484             5.079117               4.948232               0.403634              4.736027         19.476085       37.758761        2.384605       2.791947         -11.443837            
   Pd       46     94     140        -1065.917333              -18.930931               -1.072834             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000003                   0.587472                1.048372              4.689424             5.124078               4.985445               0.434655              4.749790         19.869309       38.561360        2.040282       2.025267         -11.484028            
   Pd       46     96     142        -1067.381941              -19.418843               -0.840691             0.048978             0.037965               0.041098               0.629874                   1.228085                      1.857958                   0.573474                1.113649              4.707513             5.168088               5.023514               0.460576              4.767650         20.324402       39.489817        1.813315       1.464608         -11.725968            
   Pd       46     98     144        -1068.687274              -19.993359               -0.688992             0.106267             0.086426               0.091968               1.381964                   2.899825                      4.281789                   0.554013                1.164201              4.733853             5.209495               5.062414               0.475643              4.793659         20.955823       40.779733        1.791592       1.305333         -12.495149            
   Pd       46     100    146        -1069.677571              -20.536514               -0.534611             0.124851             0.101874               0.108172               1.638027                   3.539486                      5.177513                   0.552770                1.212225              4.754773             5.247871               5.097660               0.493098              4.814319         21.597287       42.068936        1.683362       0.990298         -13.470030            
   Pd       46     102    148        -1070.410632              -21.072888               -0.394830             0.141853             0.116387               0.123240               1.877312                   4.183382                      6.060694                   0.558427                1.242680              4.775452             5.285150               5.132155               0.509699              4.834744         22.239213       43.363208        1.593983       0.733062         -14.501998            
   Pd       46     104    150        -1070.898411              -21.592229               -0.261249             0.157879             0.130583               0.137795               2.107285                   4.853244                      6.960529                   0.569619                1.252112              4.795856             5.322324               5.166580               0.526469              4.854899         22.849288       44.585475        1.491286       0.487779         -15.550987            
   Pd       46     106    152        -1071.143099              -22.088659               -0.122411             0.168091             0.138677               0.146306               2.261109                   5.326165                      7.587273                   0.579522                1.256327              4.814536             5.359174               5.200372               0.544638              4.873352         23.426896       45.742381        1.376564       0.244688         -16.530163            
   Cd       48     46     94          -761.885946               -0.281836              -15.313176             0.000000             0.000000               0.000000              -0.000005                  -0.000005                     -0.000010                   0.853197                0.984735              4.402224             4.289365               4.347361              -0.112860              4.492391          1.788550        1.866569       16.501423      31.016317          -2.619106            
   Cd       48     48     96          -791.844378               -1.239771              -14.467452            -0.000001            -0.000001              -0.000001              -0.000007                  -0.000007                     -0.000014                   0.828686                0.990008              4.407644             4.322154               4.365108              -0.085491              4.484778          2.713434        3.750414       15.966588      29.958433          -3.525001            
   Cd       48     50     98          -819.764256               -2.150293              -13.047626             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.811554                1.201790              4.415263             4.354810               4.384524              -0.060454              4.492266          3.663089        5.689238       15.055838      27.919879          -3.370293            
   Cd       48     52     100         -843.287262               -2.978718              -11.579272             0.000001             0.000001               0.000001               0.000012                   0.000014                      0.000026                   0.809145                0.912038              4.424907             4.387461               4.405475              -0.037447              4.501745          4.442138        7.245931       12.818417      23.523007          -0.912244            
