 Nrows 
   2839 
    Z     N          Q20                 Q30           beta2       beta3
     4     6     -0.2023720198               0.0        -0.4         0.0 
     4     6     -0.1770755173               0.0       -0.35         0.0 
     4     6     -0.1517790149               0.0        -0.3         0.0 
     4     6     -0.1264825124               0.0       -0.25         0.0 
     4     6     -0.1011860099               0.0        -0.2         0.0 
     4     6     -0.0758895074               0.0       -0.15         0.0 
     4     6      -0.050593005               0.0        -0.1         0.0 
     4     6     -0.0252965025               0.0       -0.05         0.0 
     4     6              -0.0               0.0        -0.0         0.0 
     4     6      0.0252965025               0.0        0.05         0.0 
     4     6       0.050593005               0.0         0.1         0.0 
     4     6      0.0758895074               0.0        0.15         0.0 
     4     6      0.1011860099               0.0         0.2         0.0 
     4     6      0.1264825124               0.0        0.25         0.0 
     4     6      0.1517790149               0.0         0.3         0.0 
     4     6      0.1770755173               0.0        0.35         0.0 
     4     6      0.2023720198               0.0         0.4         0.0 
     6     4     -0.2023720198               0.0        -0.4         0.0 
     6     4     -0.1770755173               0.0       -0.35         0.0 
     6     4     -0.1517790149               0.0        -0.3         0.0 
     6     4     -0.1264825124               0.0       -0.25         0.0 
     6     4     -0.1011860099               0.0        -0.2         0.0 
     6     4     -0.0758895074               0.0       -0.15         0.0 
     6     4      -0.050593005               0.0        -0.1         0.0 
     6     4     -0.0252965025               0.0       -0.05         0.0 
     6     4              -0.0               0.0        -0.0         0.0 
     6     4      0.0252965025               0.0        0.05         0.0 
     6     4       0.050593005               0.0         0.1         0.0 
     6     4      0.0758895074               0.0        0.15         0.0 
     6     4      0.1011860099               0.0         0.2         0.0 
     6     4      0.1264825124               0.0        0.25         0.0 
     6     4      0.1517790149               0.0         0.3         0.0 
     6     4      0.1770755173               0.0        0.35         0.0 
     6     4      0.2023720198               0.0         0.4         0.0 
    18    12      -1.262852294               0.0        -0.4         0.0 
    18    12     -1.1049957573               0.0       -0.35         0.0 
    18    12     -0.9471392205               0.0        -0.3         0.0 
    18    12     -0.7892826838               0.0       -0.25         0.0 
    18    12      -0.631426147               0.0        -0.2         0.0 
    18    12     -0.4735696103               0.0       -0.15         0.0 
    18    12     -0.3157130735               0.0        -0.1         0.0 
    18    12     -0.1578565368               0.0       -0.05         0.0 
    18    12              -0.0               0.0        -0.0         0.0 
    18    12      0.1578565368               0.0        0.05         0.0 
    18    12      0.3157130735               0.0         0.1         0.0 
    18    12      0.4735696103               0.0        0.15         0.0 
    18    12       0.631426147               0.0         0.2         0.0 
    18    12      0.7892826838               0.0        0.25         0.0 
    18    12      0.9471392205               0.0         0.3         0.0 
    18    12      1.1049957573               0.0        0.35         0.0 
    18    12       1.262852294               0.0         0.4         0.0 
    24    18     -2.2125815347               0.0        -0.4         0.0 
    24    18     -1.9360088429               0.0       -0.35         0.0 
    24    18      -1.659436151               0.0        -0.3         0.0 
    24    18     -1.3828634592               0.0       -0.25         0.0 
    24    18     -1.1062907673               0.0        -0.2         0.0 
    24    18     -0.8297180755               0.0       -0.15         0.0 
    24    18     -0.5531453837               0.0        -0.1         0.0 
    24    18     -0.2765726918               0.0       -0.05         0.0 
    24    18              -0.0               0.0        -0.0         0.0 
    24    18      0.2765726918               0.0        0.05         0.0 
    24    18      0.5531453837               0.0         0.1         0.0 
    24    18      0.8297180755               0.0        0.15         0.0 
    24    18      1.1062907673               0.0         0.2         0.0 
    24    18      1.3828634592               0.0        0.25         0.0 
    24    18       1.659436151               0.0         0.3         0.0 
    24    18      1.9360088429               0.0        0.35         0.0 
    24    18      2.2125815347               0.0         0.4         0.0 
    54    72    -13.8070651725               0.0        -0.4         0.0 
    54    72    -12.0811820259               0.0       -0.35         0.0 
    54    72    -10.3552988794               0.0        -0.3         0.0 
    54    72     -8.6294157328               0.0       -0.25         0.0 
    54    72     -6.9035325862               0.0        -0.2         0.0 
    54    72     -5.1776494397               0.0       -0.15         0.0 
    54    72     -3.4517662931               0.0        -0.1         0.0 
    54    72     -1.7258831466               0.0       -0.05         0.0 
    54    72              -0.0               0.0        -0.0         0.0 
    54    72      1.7258831466               0.0        0.05         0.0 
    54    72      3.4517662931               0.0         0.1         0.0 
    54    72      5.1776494397               0.0        0.15         0.0 
    54    72      6.9035325862               0.0         0.2         0.0 
    54    72      8.6294157328               0.0        0.25         0.0 
    54    72     10.3552988794               0.0         0.3         0.0 
    54    72     12.0811820259               0.0        0.35         0.0 
    54    72     13.8070651725               0.0         0.4         0.0 
    56    66    -13.0842906878               0.0        -0.4         0.0 
    56    66    -11.4487543518               0.0       -0.35         0.0 
    56    66     -9.8132180159               0.0        -0.3         0.0 
    56    66     -8.1776816799               0.0       -0.25         0.0 
    56    66     -6.5421453439               0.0        -0.2         0.0 
    56    66     -4.9066090079               0.0       -0.15         0.0 
    56    66      -3.271072672               0.0        -0.1         0.0 
    56    66      -1.635536336               0.0       -0.05         0.0 
    56    66              -0.0               0.0        -0.0         0.0 
    56    66       1.635536336               0.0        0.05         0.0 
    56    66       3.271072672               0.0         0.1         0.0 
    56    66      4.9066090079               0.0        0.15         0.0 
    56    66      6.5421453439               0.0         0.2         0.0 
    56    66      8.1776816799               0.0        0.25         0.0 
    56    66      9.8132180159               0.0         0.3         0.0 
    56    66     11.4487543518               0.0        0.35         0.0 
    56    66     13.0842906878               0.0         0.4         0.0 
    64    90    -19.2908634852               0.0        -0.4         0.0 
    64    90    -16.8795055495               0.0       -0.35         0.0 
    64    90    -14.4681476139               0.0        -0.3         0.0 
    64    90    -12.0567896782               0.0       -0.25         0.0 
    64    90     -9.6454317426               0.0        -0.2         0.0 
