` Nrows 
   1527 
    Z     N          Q20                 Q30           beta2       beta3
     4    20     -1.0882931163               0.0        -0.5         0.0 
     4    20     -0.9794638046               0.0       -0.45         0.0 
     4    20      -0.870634493               0.0        -0.4         0.0 
     4    20     -0.7618051814               0.0       -0.35         0.0 
     4    20     -0.6529758698               0.0        -0.3         0.0 
     4    20     -0.5441465581               0.0       -0.25         0.0 
     4    20     -0.4353172465               0.0        -0.2         0.0 
     4    20     -0.3264879349               0.0       -0.15         0.0 
     4    20     -0.2176586233               0.0        -0.1         0.0 
     4    20     -0.1088293116               0.0       -0.05         0.0 
     4    20              -0.0               0.0        -0.0         0.0 
     4    20      0.1088293116               0.0        0.05         0.0 
     4    20      0.2176586233               0.0         0.1         0.0 
     4    20      0.3264879349               0.0        0.15         0.0 
     4    20      0.4353172465               0.0         0.2         0.0 
     4    20      0.5441465581               0.0        0.25         0.0 
     4    20      0.6529758698               0.0         0.3         0.0 
     4    20      0.7618051814               0.0        0.35         0.0 
     4    20       0.870634493               0.0         0.4         0.0 
     4    20      0.9794638046               0.0        0.45         0.0 
     4    20      1.0882931163               0.0         0.5         0.0 
    10    36     -3.2185248411               0.0        -0.5         0.0 
    10    36      -2.896672357               0.0       -0.45         0.0 
    10    36     -2.5748198729               0.0        -0.4         0.0 
    10    36     -2.2529673888               0.0       -0.35         0.0 
    10    36     -1.9311149047               0.0        -0.3         0.0 
    10    36     -1.6092624206               0.0       -0.25         0.0 
    10    36     -1.2874099365               0.0        -0.2         0.0 
    10    36     -0.9655574523               0.0       -0.15         0.0 
    10    36     -0.6437049682               0.0        -0.1         0.0 
    10    36     -0.3218524841               0.0       -0.05         0.0 
    10    36              -0.0               0.0        -0.0         0.0 
    10    36      0.3218524841               0.0        0.05         0.0 
    10    36      0.6437049682               0.0         0.1         0.0 
    10    36      0.9655574523               0.0        0.15         0.0 
    10    36      1.2874099365               0.0         0.2         0.0 
    10    36      1.6092624206               0.0        0.25         0.0 
    10    36      1.9311149047               0.0         0.3         0.0 
    10    36      2.2529673888               0.0        0.35         0.0 
    10    36      2.5748198729               0.0         0.4         0.0 
    10    36       2.896672357               0.0        0.45         0.0 
    10    36      3.2185248411               0.0         0.5         0.0 
    40    70    -13.7630584592               0.0        -0.5         0.0 
    40    70    -12.3867526133               0.0       -0.45         0.0 
    40    70    -11.0104467674               0.0        -0.4         0.0 
    40    70     -9.6341409215               0.0       -0.35         0.0 
    40    70     -8.2578350755               0.0        -0.3         0.0 
    40    70     -6.8815292296               0.0       -0.25         0.0 
    40    70     -5.5052233837               0.0        -0.2         0.0 
    40    70     -4.1289175378               0.0       -0.15         0.0 
    40    70     -2.7526116918               0.0        -0.1         0.0 
    40    70     -1.3763058459               0.0       -0.05         0.0 
    40    70              -0.0               0.0        -0.0         0.0 
    40    70      1.3763058459               0.0        0.05         0.0 
    40    70      2.7526116918               0.0         0.1         0.0 
    40    70      4.1289175378               0.0        0.15         0.0 
    40    70      5.5052233837               0.0         0.2         0.0 
