 Nrows 
   537 
    Z     N          Q20                 Q30           beta2       beta3
     2     2           0.00016       6.60047e-05    0.001456        0.01 
    22    44          0.997462      0.0179697899    0.084898        0.01 
    24    24          1.539126      0.0095046823    0.222731        0.01 
    24    28          0.604608      0.0111548007    0.076568        0.01 
    26    46           2.19023      0.0213855351    0.161254        0.01 
    30    44          2.458461      0.0225901216    0.172923        0.01 
    30    46          2.177423      0.0238277104    0.146497        0.01 
    32    44          3.127114      0.0238277104    0.210393        0.01 
    32    46          2.724172      0.0250983016    0.175517        0.01 
    34    44          3.488881      0.0250983016    0.224787        0.01 
    34    52          2.080285      0.0305106901    0.113903        0.01 
    34    62         -5.610549      0.0380187291   -0.255739        0.01 
    34    64         -5.876469       0.039619344   -0.258811        0.01 
    36    32         -2.118588      0.0190753693    -0.17157        0.01 
    36    44          4.917267      0.0264018952    0.303727        0.01 
    36    52          1.546358      0.0319462932    0.081486        0.01 
    36    68           9.36966      0.0446192029    0.373747        0.01 
    38    34          6.210344      0.0213855351    0.457233        0.01 
    38    42          -3.33825      0.0264018952   -0.206195        0.01 
    38    44          5.958401      0.0277384911    0.353196        0.01 
    40    36          6.840682      0.0238277104    0.460242        0.01 
    40    42          7.134477      0.0277384911    0.422911        0.01 
    40    44           5.87388      0.0291080895    0.334479        0.01 
    40    58          0.005775       0.039619344    0.000254        0.01 
    40    64         10.800032      0.0446192029    0.430803        0.01 
    40    66         11.020608      0.0463518273    0.425865        0.01 
    40    94         -0.113752      0.0740738172   -0.002974        0.01 
    40    96         -0.126307      0.0763014771   -0.003222        0.01 
    40    98         -0.133111      0.0785621394   -0.003314        0.01 
    40   100         -0.130644       0.080855804   -0.003175        0.01 
    40   102         -0.120128      0.0831824711   -0.002851        0.01 
    42    36          6.541424      0.0250983016    0.421461        0.01 
    42    38          7.391587      0.0264018952    0.456559        0.01 
    42    42          6.424295      0.0291080895    0.365822        0.01 
    42    58          0.007471      0.0412529612    0.000318        0.01 
    42    64         10.174798      0.0463518273    0.393181        0.01 
    42    96         -0.123664      0.0785621394   -0.003079        0.01 
    42    98         -0.141997       0.080855804   -0.003451        0.01 
    46    36          2.360552      0.0277384911    0.139927        0.01 
    52    56          3.622771       0.048117454    0.135699        0.01 
    52    90              -0.0      0.0831824711        -0.0        0.01 
    54    54          4.551022       0.048117454    0.170469        0.01 
    54    56          5.522604      0.0499160831    0.200631        0.01 
    54    58          6.644247      0.0517477146    0.234239        0.01 
    54    86          5.199782       0.080855804    0.126381        0.01 
    54    88          6.738885      0.0831824711    0.159962        0.01 
    54    90          8.310043      0.0855421404    0.192712        0.01 
    54    92          9.991202      0.0879348122    0.226433        0.01 
    54    94         11.475553      0.0903604863    0.254242        0.01 
