Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
4      4      8            -55.548275             0.000741             0.000805               0.000773                0.00016                   0.000156                       0.000316                         0.0                             0.0                                0.0                        -1.751315               -2.418082               2.25496             2.258372               2.256666               2.402237            17              YES
4      4      8             -55.52857             0.000653             0.000738               0.000696               0.000146                   0.000139                       0.000285                         0.0                             0.0                                0.0                         1.744972                2.413326              2.255071             2.258519               2.256796               2.402342            16              YES
4      4      8            -55.527596             0.000511             0.000764               0.000637               0.000178                   0.000145                       0.000323                         0.0                             0.0                                0.0                         1.750279                2.403168              2.255677             2.258854               2.257266                2.40291            12              YES
4      4      8             -55.52405            -0.001803            -0.001865              -0.001834              -0.000423                  -0.000424                      -0.000847                         0.0                             0.0                                0.0                         1.748117                 2.40482              2.254955              2.25817               2.256563               2.402233             2              YES
4      4      8             -55.52049             0.000135             0.000145                0.00014                3.2e-05                      3e-05                        6.2e-05                         0.0                             0.0                                0.0                         1.740299                2.409208              2.255571             2.259051               2.257312               2.402811            11              YES
4      4      8            -55.520374             0.000442             0.000405               0.000423                5.1e-05                      6e-05                       0.000111                         0.0                             0.0                                0.0                         1.744766                2.406425              2.255276             2.258642                2.25696               2.402534            15              YES
4      4      8            -55.515041             0.000575             0.000402               0.000489               0.000115                    0.00012                       0.000235                         0.0                             0.0                                0.0                         1.757387                2.386083              2.255966             2.258681               2.257324               2.403182            13              YES
4      4      8            -55.507711            -0.002201            -0.002271              -0.002236              -0.000498                  -0.000492                       -0.00099                         0.0                             0.0                                0.0                         1.745321                2.402804              2.254607             2.257816               2.256212               2.401906             1              YES
4      4      8            -55.496883            -0.000288            -0.000352               -0.00032               -8.9e-05                   -8.7e-05                      -0.000176                         0.0                             0.0                                0.0                         1.744984                2.388751              2.255904             2.258871               2.257388               2.403124             7              YES
4      4      8            -55.488614            -0.000632            -0.000697              -0.000665              -0.000161                  -0.000155                      -0.000316                         0.0                             0.0                                0.0                         1.733709                2.397267               2.25563             2.259015               2.257323               2.402867             6              YES
4      4      8            -55.485572             0.000519             0.000522               0.000521                7.1e-05                    7.3e-05                       0.000144                         0.0                             0.0                                0.0                         1.738332                2.391934              2.255511             2.258692               2.257102               2.402754            14              YES
4      4      8            -55.477268            -0.000861             -0.00089              -0.000876              -0.000207                  -0.000198                      -0.000405                         0.0                             0.0                                0.0                          1.73665                2.388068              2.255451             2.258628                2.25704               2.402699             4              YES
4      4      8            -55.472236            -0.000661            -0.000666              -0.000663              -0.000136                   -0.00014                      -0.000276                         0.0                             0.0                                0.0                         1.739099                2.381675              2.255743             2.258757                2.25725               2.402972             5              YES
4      4      8            -55.470858             -5.8e-05             -8.7e-05               -7.2e-05               -1.6e-05                     -2e-05                       -3.6e-05                         0.0                             0.0                                0.0                         1.735744                2.382475              2.255822             2.258924               2.257373               2.403047             8              YES
4      4      8            -55.469503             0.000106              6.6e-05                8.6e-05                2.5e-05                    3.3e-05                        5.8e-05                         0.0                             0.0                                0.0                         1.735216                 2.38237              2.255819             2.258923               2.257372               2.403044            10              YES
4      4      8            -55.469164                  0.0                 -0.0                    0.0                    0.0                       -0.0                            0.0                         0.0                             0.0                                0.0                         1.735591                2.381794              2.255835             2.258928               2.257382               2.403059             9              YES
4      4      8            -55.465012            -0.001053             -0.00112              -0.001086              -0.000236                  -0.000228                      -0.000464                         0.0                             0.0                                0.0                         1.729824                2.388515               2.25532             2.258615               2.256968               2.402575             3              YES
6      4      10           -64.966685             0.001127             0.000176               0.000798               0.000638                    5.5e-05                       0.000693                         0.0                             0.0                                0.0                         1.567395                2.071413              2.538608             2.261964                2.43173               2.677523            30              YES
6      4      10           -64.950698             0.000978             0.000285               0.000738               0.000541                    4.6e-05                       0.000587                         0.0                             0.0                                0.0                         1.570019                 2.05031              2.538797             2.261768               2.431775               2.677703            29              YES
6      4      10           -64.924857                 -0.0                1e-06                    0.0                    0.0                        0.0                            0.0                         0.0                             0.0                                0.0                         1.549568                2.075404              2.538384             2.262149               2.431659               2.677311            26              YES
6      4      10           -64.917903            -0.002867            -0.000796               -0.00215              -0.001705                  -0.000194                      -0.001898                         0.0                             0.0                                0.0                         1.555416                2.059129              2.537372              2.26179               2.430891               2.676351            20              YES
